cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,8,1125,137949631,1643643428,8,0,185013514,7048319,SR_TYT_TRINITY,0,16,4,185013514,18974,90,20,0,109,1992,0,185013514,25066,0,0,137949632,6,0,671574794,7042923,7042923,SR_VEN_ARAGUANEY,0,0,4,671574794,21006,90,20,0,109,1992,0,671574794,24800,0,0,1643643431,1643643552,7042923,889b469a-577b-4458-90fe-4d0299de3e22,Directory URI,PT_Internas,Directory URI,Directory URI,121,SEP00778D90A3C6,SEP00778D90BF3E,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,2,2,0,8,8,,,,10.21.7.11,10.107.7.40,103,0,11,185013514,24584,0,103,0,11,671574794,25136,0,0,,0,,0,0,0,,,22,,,0,0,SR_TYT_TRINITY@cafvid.caf.com,SR_VEN_ARAGUANEY@cafvid.caf.com,SR_VEN_ARAGUANEY@cafvid.caf.com,SR_VEN_ARAGUANEY@cafvid.caf.com,,,,,0,0,0,SR_VEN_ARAGUANEY@cafvid.caf.com,SR_VEN_ARAGUANEY@cafvid.caf.com,SR_VEN_ARAGUANEY@cafvid.caf.com,
1,9,1194,154726503,1643642402,9,0,520558090,7033219,FBORIT,0,16,4,520558090,18084,44,20,0,103,1920,10,520558090,25732,0,0,154726504,9,154726504,525178634,1187391458.cafvid,1187391458.cafvid,\ ,0,0,4,525178634,48994,44,20,0,103,1920,10,525178634,48996,0,0,1643642409,1643643689,1187391458.cafvid,7c850fa9-c790-4d82-9ccd-4c3577820aa5,PT_Internas,PT_Internas,PT_Internas,PT_Internas,1280,SEP084FA91E33A5,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.22.7.31,10.151.77.31,103,0,11,520558090,25860,0,103,0,10,525178634,49000,0,0,,1,4160428000010000000000421900070A,0,0,0,,,9,,,0,0,vc_fborit@cafvid.caf.com,1187391458.cafvid@m.webex.com,1187391458.cafvid@m.webex.com,1187391458.cafvid@m.webex.com,,,,,0,0,0,1187391458.cafvid@m.webex.com,1187391458.cafvid@m.webex.com,1187391458.cafvid@m.webex.com,
1,6,1175,104395985,1642682040,6,0,453447434,7046438,SR_ARG_PARANA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104395986,6,104395986,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682041,1115974436.cafvid,602be084-b925-42ed-b2ee-2f120425bfac,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3D9D080000010000000000DD174D970A,0,0,0,,,9,,,0,0,SR_ARG_PARANA@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1176,104395988,1642682084,6,0,453447434,7046438,SR_ARG_PARANA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104395989,6,104395989,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682084,1115974436.cafvid,27163fc9-49a9-4368-8174-db75316f6e4c,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,573E4F8000010000000000DF174D970A,0,0,0,,,9,,,0,0,SR_ARG_PARANA@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1177,104395991,1642682143,6,0,453447434,7046438,SR_ARG_PARANA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104395992,6,104395992,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682144,1115974436.cafvid,f259346a-41d1-4616-8017-2740c3410e5d,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7A68FF0000010000000000E1174D970A,0,0,0,,,9,,,0,0,SR_ARG_PARANA@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1178,104395994,1642682223,6,0,453447434,7046438,SR_ARG_PARANA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104395995,6,104395995,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682223,1115974436.cafvid,76879b51-29ff-4c7d-92fe-6404e5600786,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,AA18070000010000000000E3174D970A,0,0,0,,,9,,,0,0,SR_ARG_PARANA@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1179,104395997,1642682230,6,0,453447434,7046438,SR_ARG_PARANA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104395998,6,104395998,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682231,1115974436.cafvid,7d374e04-e4e4-4567-9dba-602a7d1b323b,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,AE44248000010000000000E5174D970A,0,0,0,,,9,,,0,0,SR_ARG_PARANA@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1180,104396000,1642682318,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396001,6,104396001,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682318,1115974436.cafvid,19eab6ec-e53f-4e52-a170-ad580890ff08,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,E2B7E08000010000000000E7174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1181,104396003,1642682394,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396004,6,104396004,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682394,1115974436.cafvid,72f1fdf8-7046-4e33-b3da-6c71521b9d02,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,10048E8000010000000000E9174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1182,104396006,1642682432,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396007,6,104396007,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682432,1115974436.cafvid,2051f1a2-f115-4c0c-ab63-7ad0d3f289ad,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,26AAE58000010000000000EB174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1183,104396009,1642682447,6,0,487001866,7036456,CASINELLI,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396010,6,104396010,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682447,1115974436.cafvid,75987d16-1545-4164-a8e4-43b1aed0cc94,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP1C6A7AE09064,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.29,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2F9BB70000010000000000ED174D970A,0,0,0,,,9,,,0,0,,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1184,104396012,1642682494,6,0,487001866,7036456,CASINELLI,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396013,6,104396013,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682494,1115974436.cafvid,76773092-202b-4f08-a10e-54b20a0db9cb,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP1C6A7AE09064,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.29,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4B9F588000010000000000EF174D970A,0,0,0,,,9,,,0,0,,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1185,104396015,1642682575,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396016,0,0,0,546485,546485,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682575,546485,77bc6856-7a13-4a2c-b790-17b0481d95da,PT_System,PT_Internas,PT_System,PT_System,0,SEP00778D90C0A6,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1186,104396017,1642682596,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396018,0,0,0,546485,546485,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682596,546485,2f21a40b-b939-4dcb-bea9-446211c2639d,PT_System,PT_Internas,PT_System,PT_System,0,SEP00778D90C0A6,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1187,104396019,1642682608,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396020,0,0,0,546481,546481,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642682608,546481,c33644e9-5208-401e-a421-b7afc594673b,PT_System,PT_Internas,PT_System,PT_System,0,SEP00778D90C0A6,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1188,104396021,1642683906,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396022,6,104396022,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642683906,1115974436.cafvid,ba8be4de-3059-4afd-82c4-f19d7e1dace3,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,953D728000010000000000F1174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1189,104396024,1642683952,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396025,6,104396025,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642683952,1115974436.cafvid,228ed985-2c02-40d4-aa1c-7c94e63618cd,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,B0A87D8000010000000000F3174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1190,104396027,1642684093,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396028,6,104396028,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642684093,1115974436.cafvid,e5c966de-f1ad-41c7-924c-314aff55ecbe,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,04B3620000010000000000F5174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1191,104396030,1642684136,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396031,0,0,0,546485,546485,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642684136,546485,0667269d-e67f-4529-a25c-663b6c30d58f,PT_System,PT_Internas,PT_System,PT_System,0,SEP00778D90C0A6,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1192,104396032,1642684319,6,0,419893002,7046436,SR_ARG_VIEDMA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396033,0,0,0,546485,546485,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642684319,546485,41294fcd-9ff8-4101-baaf-a7cc12eb9ce1,PT_System,PT_Internas,PT_System,PT_System,0,SEPCC7F76FD8AB1,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_VIEDMA@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1193,104396034,1642684395,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396035,0,0,0,546485,546485,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642684395,546485,76fa1c1e-eedb-400f-a58d-31e60a8e5aa1,PT_System,PT_Internas,PT_System,PT_System,0,SEP00778D90C0A6,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1194,104396036,1642685248,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396037,0,0,0,546485,546485,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642685248,546485,08b4cd92-35ff-4b3f-a476-ca9802756e51,PT_System,PT_Internas,PT_System,PT_System,0,SEP00778D90C0A6,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1195,104396038,1642685593,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396039,6,104396039,-1,1115974436.cafvid,1115974436.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642685593,1115974436.cafvid,d4a6c3fb-855a-44b3-b1e4-a189586dbaa1,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,82C5380000010000000000F7174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,,,,,0,0,0,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,1115974436.cafvid@m.webex.com,
1,6,1196,104396041,1642687670,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396042,0,0,0,546485,546485,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642687670,546485,71b8d824-d2ca-4879-8615-252edd2949c3,PT_System,PT_Internas,PT_System,PT_System,0,SEP00778D90C0A6,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1197,104396043,1642688553,6,0,436670218,7046433,SR_ARG_CALAFATE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396044,0,0,0,546402,546402,,0,1459617833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642688553,546402,91003600-6bd9-449a-95c4-6ac985cc722e,PT_System,PT_Internas,PT_System,PT_System,0,SEPCC7F76FD8AE1,,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,0,0,0,0,0,,,,10.15.7.26,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,5,,,0,0,SR_ARG_CALAFATE@cafvid.caf.com,,,,,,,,0,0,0,+54!,+54!,+54!,
1,6,1198,104396045,1642688765,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396046,6,104396046,-1,1151067543.cafvid,1151067543.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642688766,1151067543.cafvid,53f0c084-a02e-4291-b844-036a763de5d6,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,E606988000010000000000F9174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,,,,,0,0,0,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,
1,6,1199,104396048,1642688809,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396049,6,104396049,-1,1151067543.cafvid,1151067543.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642688809,1151067543.cafvid,cbab6290-7f86-484c-89ac-6b7f8c9aeb21,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,FFA7E00000010000000000FB174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,,,,,0,0,0,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,
1,6,1200,104396051,1642689000,6,0,369561354,7046437,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,104396052,6,104396052,-1,1151067543.cafvid,1151067543.cafvid,,0,83886081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1642689001,1151067543.cafvid,b1c8e14c-70c9-44c2-ba3d-b7c59a00dee3,PT_Internas,PT_Internas,PT_Internas,PT_Internas,0,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,0,12,0,0,0,0,0,CCAFCUCM,0,,,0,,2,1,0,0,0,0,,,,10.15.7.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7218C00000010000000000FD174D970A,0,0,0,,,9,,,0,0,SR_ARG_NEUQUEN@cafvid.caf.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,,,,,0,0,0,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,1151067543.cafvid@m.webex.com,
